id,title,price
22103,Product 22103,4562.19
22104,Product 22104,5751.35
22105,Product 22105,4979.38
22106,Product 22106,2281.5
22107,Product 22107,9395.99
22108,Product 22108,384.42
22109,Product 22109,9744.97
22110,Product 22110,6655.5
22111,Product 22111,2685.9
22112,Product 22112,7736.2
22113,Product 22113,7777.11
22114,Product 22114,2824.59
22115,Product 22115,9986
22116,Product 22116,2134.28
22117,Product 22117,6485.47
22118,Product 22118,7361.8
22119,Product 22119,3302.02
22120,Product 22120,1836.97
22121,Product 22121,9398.9
22122,Product 22122,4408.93
22123,Product 22123,3305.43
22124,Product 22124,3951.58
22125,Product 22125,2835.88
22126,Product 22126,6877.72
22127,Product 22127,9949.79
22128,Product 22128,1481.97
22129,Product 22129,6847.24
22130,Product 22130,3073.31
22131,Product 22131,3202.47
22132,Product 22132,7521.35
22133,Product 22133,8535.57
22134,Product 22134,7374.08
22135,Product 22135,4403.23
22136,Product 22136,483.63
22137,Product 22137,2936.06
22138,Product 22138,2010.71
22139,Product 22139,6623.08
22140,Product 22140,4705.82
22141,Product 22141,7785.92
22142,Product 22142,1957.41
22143,Product 22143,9320.18
22144,Product 22144,2756.05
22145,Product 22145,3714.68
22146,Product 22146,6481.99
22147,Product 22147,8576
22148,Product 22148,9346.12
22149,Product 22149,655.3
22150,Product 22150,8996.8
22151,Product 22151,9244.05
22152,Product 22152,1874.6
22153,Product 22153,4605.84
22154,Product 22154,1510.93
22155,Product 22155,9454.32
22156,Product 22156,9315.93
22157,Product 22157,6264.51
22158,Product 22158,1204.74
22159,Product 22159,1090.95
22160,Product 22160,9422.62
22161,Product 22161,4515.41
22162,Product 22162,4430.97
22163,Product 22163,2096.48
22164,Product 22164,4022.68
22165,Product 22165,3260.34
22166,Product 22166,7792.34
22167,Product 22167,7755.22
22168,Product 22168,3570.75
22169,Product 22169,9671.82
22170,Product 22170,6853.94
22171,Product 22171,8469.44
22172,Product 22172,5051.31
22173,Product 22173,5585.22
22174,Product 22174,519.15
22175,Product 22175,965.94
22176,Product 22176,1834.07
22177,Product 22177,1452.86
22178,Product 22178,3131.15
22179,Product 22179,8356.84
22180,Product 22180,146.12
22181,Product 22181,4050.66
22182,Product 22182,6958.01
22183,Product 22183,2027.45
22184,Product 22184,4452.46
22185,Product 22185,4957.75
22186,Product 22186,4877
22187,Product 22187,4935.01
22188,Product 22188,3225.91
22189,Product 22189,6722.38
22190,Product 22190,6795.15
22191,Product 22191,1576.54
22192,Product 22192,7339.36
22193,Product 22193,7582.21
22194,Product 22194,3625.63
22195,Product 22195,4619.58
22196,Product 22196,5627.79
22197,Product 22197,3624.84
22198,Product 22198,9485.84
22199,Product 22199,1989.2
22200,Product 22200,6044.42
22201,Product 22201,9354.47
22202,Product 22202,6190.72
22203,Product 22203,1065.51
22204,Product 22204,6274.9
22205,Product 22205,3773.1
22206,Product 22206,4086.01
22207,Product 22207,8569.7
22208,Product 22208,4675.18
22209,Product 22209,9289.89
22210,Product 22210,9798.96
22211,Product 22211,5703.47
22212,Product 22212,963.45
22213,Product 22213,5039.71
22214,Product 22214,4580.06
22215,Product 22215,8154.84
22216,Product 22216,6223.21
22217,Product 22217,4522.11
22218,Product 22218,6567.28
22219,Product 22219,9695.2
22220,Product 22220,3464.25
22221,Product 22221,9864.53
22222,Product 22222,6525.17
22223,Product 22223,6266.15
22224,Product 22224,3239.96
22225,Product 22225,1468.48
22226,Product 22226,9394.34
22227,Product 22227,4690.75
22228,Product 22228,3634.22
22229,Product 22229,2315.27
22230,Product 22230,3332.5
22231,Product 22231,6442.98
22232,Product 22232,307.68
22233,Product 22233,787.62
22234,Product 22234,3836.5
22235,Product 22235,2270.45
22236,Product 22236,233.05
22237,Product 22237,4506.48
22238,Product 22238,3005.51
22239,Product 22239,7889
22240,Product 22240,2250.66
22241,Product 22241,386.88
22242,Product 22242,3038.57
22243,Product 22243,4454.41
22244,Product 22244,8640.34
22245,Product 22245,2884.96
22246,Product 22246,8655.73
22247,Product 22247,65.3
22248,Product 22248,4532.17
22249,Product 22249,3237.59
22250,Product 22250,5289.73
22251,Product 22251,162.25
22252,Product 22252,6168.66
22253,Product 22253,7389.29
22254,Product 22254,8616.4
22255,Product 22255,5362.6
22256,Product 22256,4782.37
22257,Product 22257,9255.79
22258,Product 22258,6274.82
22259,Product 22259,5006.03
22260,Product 22260,167.68
22261,Product 22261,8991.26
22262,Product 22262,4474.05
22263,Product 22263,3485.53
22264,Product 22264,6902.5
22265,Product 22265,3006.4
22266,Product 22266,591.48
22267,Product 22267,4299.1
22268,Product 22268,6614.74
22269,Product 22269,3627.13
22270,Product 22270,7838.63
22271,Product 22271,3681.78
22272,Product 22272,1690.74
22273,Product 22273,1488.52
22274,Product 22274,9603.22
22275,Product 22275,1663.71
22276,Product 22276,9387.2
22277,Product 22277,3026.5
22278,Product 22278,9172.27
22279,Product 22279,3448.84
22280,Product 22280,434.85
22281,Product 22281,8759.7
22282,Product 22282,5198.98
22283,Product 22283,8120.18
22284,Product 22284,2911.93
22285,Product 22285,5446.47
22286,Product 22286,4497.08
22287,Product 22287,4851.33
22288,Product 22288,417.23
22289,Product 22289,6657.1
22290,Product 22290,1529.27
22291,Product 22291,9040.46
22292,Product 22292,3387.07
22293,Product 22293,1819.12
22294,Product 22294,8302.33
22295,Product 22295,2081.5
22296,Product 22296,3777.36
22297,Product 22297,3373.16
22298,Product 22298,9289.43
22299,Product 22299,8848.88
22300,Product 22300,6271.57
22301,Product 22301,5319.95
22302,Product 22302,3471.22
22303,Product 22303,6395.87
22304,Product 22304,3677.16
22305,Product 22305,4143.74
22306,Product 22306,9620.05
22307,Product 22307,5852.87
22308,Product 22308,237.71
22309,Product 22309,4865.15
22310,Product 22310,1547.7
22311,Product 22311,7060.85
22312,Product 22312,4214.58
22313,Product 22313,806.54
22314,Product 22314,7195.16
22315,Product 22315,2086.58
22316,Product 22316,281.98
22317,Product 22317,5545.56
22318,Product 22318,9163.47
22319,Product 22319,9439.94
22320,Product 22320,3030.55
22321,Product 22321,9487.51
22322,Product 22322,4568.23
22323,Product 22323,5550.03
22324,Product 22324,5189.58
22325,Product 22325,1505.02
22326,Product 22326,8945.64
22327,Product 22327,3855.62
22328,Product 22328,8054.79
22329,Product 22329,8173.15
22330,Product 22330,2346.53
22331,Product 22331,4726.79
22332,Product 22332,7047.81
22333,Product 22333,9271.09
22334,Product 22334,5725.29
22335,Product 22335,1358.47
22336,Product 22336,2335.79
22337,Product 22337,8426.46
22338,Product 22338,2263.94
22339,Product 22339,7762.85
22340,Product 22340,3003.84
22341,Product 22341,2045.72
22342,Product 22342,1367.2
22343,Product 22343,5036.53
22344,Product 22344,3400.04
22345,Product 22345,8004.47
22346,Product 22346,2722.71
22347,Product 22347,1189.59
22348,Product 22348,1961.97
22349,Product 22349,7963.94
22350,Product 22350,4041.16
22351,Product 22351,7997.57
22352,Product 22352,6086.16
22353,Product 22353,3634.94
22354,Product 22354,8874.38
22355,Product 22355,5573.63
22356,Product 22356,1415.77
22357,Product 22357,7828.2
22358,Product 22358,255.09
22359,Product 22359,1657.2
22360,Product 22360,299.02
22361,Product 22361,5710.26
22362,Product 22362,1810.2
22363,Product 22363,7976.36
22364,Product 22364,2110.51
22365,Product 22365,326.22
22366,Product 22366,470.32
22367,Product 22367,465.55
22368,Product 22368,7629.13
22369,Product 22369,9156.28
22370,Product 22370,3931.33
22371,Product 22371,3605.98
22372,Product 22372,731.01
22373,Product 22373,5240.18
22374,Product 22374,1619.36
22375,Product 22375,1705.38
22376,Product 22376,3282.84
22377,Product 22377,7233.83
22378,Product 22378,69.22
22379,Product 22379,1544.86
22380,Product 22380,3310.33
22381,Product 22381,7655.12
22382,Product 22382,2346.38
22383,Product 22383,1494.38
22384,Product 22384,2268.42
22385,Product 22385,7530.82
22386,Product 22386,6426.38
22387,Product 22387,1935.02
22388,Product 22388,4554.65
22389,Product 22389,8674.17
22390,Product 22390,9290.87
22391,Product 22391,624.53
22392,Product 22392,1283.48
22393,Product 22393,1902.71
22394,Product 22394,1907.9
22395,Product 22395,4504.58
22396,Product 22396,779.55
22397,Product 22397,648.68
22398,Product 22398,5234.65
22399,Product 22399,6371.33
22400,Product 22400,248.98
22401,Product 22401,4619.16
22402,Product 22402,8914.06
22403,Product 22403,817.92
22404,Product 22404,6653.08
22405,Product 22405,7430.87
22406,Product 22406,2432.58
22407,Product 22407,8905.64
22408,Product 22408,9935.16
22409,Product 22409,5474.63
22410,Product 22410,3164.26
22411,Product 22411,5132.46
22412,Product 22412,8440.89
22413,Product 22413,2656.85
22414,Product 22414,6947.36
22415,Product 22415,3441.02
22416,Product 22416,4624.7
22417,Product 22417,7120.82
22418,Product 22418,4622.7
22419,Product 22419,1244.75
22420,Product 22420,8948.73
22421,Product 22421,1567.89
22422,Product 22422,2308.64
22423,Product 22423,1749.4
22424,Product 22424,1258.44
22425,Product 22425,8378.74
22426,Product 22426,4096.01
22427,Product 22427,5208.86
22428,Product 22428,1857.72
22429,Product 22429,4377.75
22430,Product 22430,3316.72
22431,Product 22431,9177.74
22432,Product 22432,9008.95
22433,Product 22433,7788.15
22434,Product 22434,2573.19
22435,Product 22435,6309.63
22436,Product 22436,5647.51
22437,Product 22437,1693.71
22438,Product 22438,3311.34
22439,Product 22439,5798.71
22440,Product 22440,5727.24
22441,Product 22441,4152.27
22442,Product 22442,2878.19
22443,Product 22443,1173.88
22444,Product 22444,9802.95
22445,Product 22445,4999.42
22446,Product 22446,725.65
22447,Product 22447,2828.06
22448,Product 22448,207.99
22449,Product 22449,3335.56
22450,Product 22450,5705.45
22451,Product 22451,8402.17
22452,Product 22452,8499.17
22453,Product 22453,7707.03
22454,Product 22454,3245.81
22455,Product 22455,7941.48
22456,Product 22456,1718.55
22457,Product 22457,3072.34
22458,Product 22458,4608.6
22459,Product 22459,3603.99
22460,Product 22460,9460.8
22461,Product 22461,4786.76
22462,Product 22462,396.49
22463,Product 22463,5623.84
22464,Product 22464,737.07
22465,Product 22465,44.08
22466,Product 22466,7012.83
22467,Product 22467,7219.29
22468,Product 22468,8190.38
22469,Product 22469,1481.39
22470,Product 22470,7872.58
22471,Product 22471,1183.67
22472,Product 22472,7345.03
22473,Product 22473,5983.23
22474,Product 22474,821.03
22475,Product 22475,8.96
22476,Product 22476,261.31
22477,Product 22477,4113.81
22478,Product 22478,9437.42
22479,Product 22479,9565.45
22480,Product 22480,6219.49
22481,Product 22481,2061.25
22482,Product 22482,8684.2
22483,Product 22483,3597.31
22484,Product 22484,6870.75
22485,Product 22485,8495.12
22486,Product 22486,4707.91
22487,Product 22487,2592.81
22488,Product 22488,9670.42
22489,Product 22489,3318.89
22490,Product 22490,4506.31
22491,Product 22491,5949.11
22492,Product 22492,1347.68
22493,Product 22493,3941.38
22494,Product 22494,3646.72
22495,Product 22495,775.34
22496,Product 22496,2668.35
22497,Product 22497,7396.27
22498,Product 22498,9253.97
22499,Product 22499,4164.3
22500,Product 22500,6811.5
22501,Product 22501,3406.59
22502,Product 22502,1081.99
22503,Product 22503,8311.67
22504,Product 22504,6307.72
22505,Product 22505,4320.78
22506,Product 22506,5641.22
22507,Product 22507,9472.86
22508,Product 22508,7676.42
22509,Product 22509,2739.92
22510,Product 22510,7074.83
22511,Product 22511,2421.96
22512,Product 22512,8651.19
22513,Product 22513,6610.49
22514,Product 22514,3759.81
22515,Product 22515,1812.89
22516,Product 22516,197.06
22517,Product 22517,4574.78
22518,Product 22518,1454.88
22519,Product 22519,642.29
22520,Product 22520,4400.23
22521,Product 22521,1450.97
22522,Product 22522,2225.13
22523,Product 22523,3874.63
22524,Product 22524,9750.36
22525,Product 22525,4857.78
22526,Product 22526,3344.27
22527,Product 22527,2213.96
22528,Product 22528,7337.39
22529,Product 22529,9203.23
22530,Product 22530,1908.29
22531,Product 22531,6993.2
22532,Product 22532,5049.45
22533,Product 22533,2525.16
22534,Product 22534,8990.34
22535,Product 22535,2200.41
22536,Product 22536,1985.36
22537,Product 22537,5000.68
22538,Product 22538,1824.52
22539,Product 22539,3772.98
22540,Product 22540,1984.4
22541,Product 22541,5334.73
22542,Product 22542,3727.31
22543,Product 22543,9464.67
22544,Product 22544,3428.42
22545,Product 22545,2692.89
22546,Product 22546,9248.26
22547,Product 22547,4826.26
22548,Product 22548,2285.48
22549,Product 22549,7360.91
22550,Product 22550,6387.41
22551,Product 22551,2140.06
22552,Product 22552,6741.28
22553,Product 22553,2893.97
22554,Product 22554,8625.27
22555,Product 22555,9509.18
22556,Product 22556,4704.1
22557,Product 22557,6160.84
22558,Product 22558,6981.5
22559,Product 22559,6726.97
22560,Product 22560,9970.9
22561,Product 22561,9393.36
22562,Product 22562,6352.03
22563,Product 22563,3037.63
22564,Product 22564,8906.72
22565,Product 22565,119.36
22566,Product 22566,969.83
22567,Product 22567,9448.6
22568,Product 22568,7116.39
22569,Product 22569,686.88
22570,Product 22570,992.79
22571,Product 22571,4865.95
22572,Product 22572,4777.13
22573,Product 22573,8980.57
22574,Product 22574,5942.96
22575,Product 22575,998.38
22576,Product 22576,52.45
22577,Product 22577,5885.8
22578,Product 22578,1004.47
22579,Product 22579,5711.35
22580,Product 22580,2322.34
22581,Product 22581,3073.89
22582,Product 22582,9033.28
22583,Product 22583,8311.98
22584,Product 22584,841.57
22585,Product 22585,6761.81
22586,Product 22586,4539.95
22587,Product 22587,3106.62
22588,Product 22588,9877.45
22589,Product 22589,9242.35
22590,Product 22590,5877.54
22591,Product 22591,9496.58
22592,Product 22592,8380.36
22593,Product 22593,185.66
22594,Product 22594,8399.78
22595,Product 22595,7864.27
22596,Product 22596,804.74
22597,Product 22597,3981.01
22598,Product 22598,4450.42
22599,Product 22599,550.39
22600,Product 22600,5825.27
22601,Product 22601,7717.23
22602,Product 22602,5702.84
22603,Product 22603,6334.56
22604,Product 22604,1382.36
22605,Product 22605,6793.26
22606,Product 22606,9589.78
22607,Product 22607,5005.1
22608,Product 22608,7743.07
22609,Product 22609,1605.04
22610,Product 22610,4346.16
22611,Product 22611,5840.59
22612,Product 22612,5077.95
22613,Product 22613,9272.81
22614,Product 22614,6533.7
22615,Product 22615,124.13
22616,Product 22616,8431.39
22617,Product 22617,8952.7
22618,Product 22618,824.28
22619,Product 22619,3172.93
22620,Product 22620,902.36
22621,Product 22621,7919.22
22622,Product 22622,4289.64
22623,Product 22623,5789.45
22624,Product 22624,5354.51
22625,Product 22625,8310.41
22626,Product 22626,6478.31
22627,Product 22627,8526.82
22628,Product 22628,6038.95
22629,Product 22629,1194.75
22630,Product 22630,2156.11
22631,Product 22631,4709.87
22632,Product 22632,4140
22633,Product 22633,5449.19
22634,Product 22634,5745.25
22635,Product 22635,9764.72
22636,Product 22636,5443.76
22637,Product 22637,3830.35
22638,Product 22638,5217.1
22639,Product 22639,5083.48
22640,Product 22640,4081.16
22641,Product 22641,7575.57
22642,Product 22642,8477.64
22643,Product 22643,4386.93
22644,Product 22644,3611.69
22645,Product 22645,3888.66
22646,Product 22646,7129.59
22647,Product 22647,9347.19
22648,Product 22648,5590.87
22649,Product 22649,7744.76
22650,Product 22650,904.02
22651,Product 22651,9093.17
22652,Product 22652,6204.23
22653,Product 22653,591.69
22654,Product 22654,1024.51
22655,Product 22655,5146.08
22656,Product 22656,3552.01
22657,Product 22657,3729.93
22658,Product 22658,2300.42
22659,Product 22659,9317.95
22660,Product 22660,1733.94
22661,Product 22661,3421.19
22662,Product 22662,1841.35
22663,Product 22663,7155.45
22664,Product 22664,3009.77
22665,Product 22665,8105.5
22666,Product 22666,6943.2
22667,Product 22667,3622.42
22668,Product 22668,6000.99
22669,Product 22669,5499.3
22670,Product 22670,5916.83
22671,Product 22671,888.25
22672,Product 22672,6151.26
22673,Product 22673,8802.19
22674,Product 22674,3413.64
22675,Product 22675,325.74
22676,Product 22676,4477.07
22677,Product 22677,6757.49
22678,Product 22678,6147.96
22679,Product 22679,2120.93
22680,Product 22680,2017.62
22681,Product 22681,1891.79
22682,Product 22682,5824.48
22683,Product 22683,6258.5
22684,Product 22684,332.01
22685,Product 22685,4901.52
22686,Product 22686,3549.62
22687,Product 22687,8070.32
22688,Product 22688,2893.94
22689,Product 22689,859.22
22690,Product 22690,4038.76
22691,Product 22691,21.22
22692,Product 22692,8298.46
22693,Product 22693,4680.18
22694,Product 22694,8527.28
22695,Product 22695,8954.37
22696,Product 22696,3822.46
22697,Product 22697,9119.92
22698,Product 22698,2451.31
22699,Product 22699,4630.67
22700,Product 22700,7069.81
22701,Product 22701,8465.71
22702,Product 22702,7684.84
22703,Product 22703,1069.71
22704,Product 22704,4184.17
22705,Product 22705,5040.29
22706,Product 22706,9403.18
22707,Product 22707,6936.78
22708,Product 22708,5426.86
22709,Product 22709,3653.69
22710,Product 22710,4488.18
22711,Product 22711,5018.69
22712,Product 22712,2794.22
22713,Product 22713,1218.94
22714,Product 22714,1799.28
22715,Product 22715,3693.03
